Customer ID, INCOME , SAVINGS , DEBT , CLOTHING  , EDUCATION , ENTERTAINMENT , FINES , GAMBLING , GROCERIES , HEALTH , HOUSING , TAX , TRAVEL , UTILITIES , EXPENDITURE , CAT_GAMBLING ,CAT_DEBT,CAT_CREDIT_CARD,CAT_MORTGAGE,CAT_SAVINGS_ACCOUNT,CAT_DEPENDENTS,CREDIT_SCORE,DEFAULT
CLU3OR6NCG,"$144,719.00 ","$684,128.00 ","$1,078,817.00 ","$4,129.00 ", $-   ,"$7,606.00 ", $-   ,"$2,535.00 ","$46,478.00 ","$11,540.00 ", $-   ,"$6,158.00 ","$38,361.00 ","$14,756.00 ","$131,563.00 ", High ,1,1,0,1,1,570,1
CLU51916AR,"$81,816.00 ","$275,199.00 ","$855,347.00 ","$2,994.00 ","$10,556.00 ","$2,809.00 ",$786.00 ,$822.00 ,"$21,798.00 ","$3,397.00 ","$23,246.00 ","$2,342.00 ", $-   ,"$5,628.00 ","$74,378.00 ", Low ,1,1,0,1,1,532,0
CLVKERDC1D,"$311,658.00 ","$779,145.00 ","$4,581,373.00 ","$9,534.00 ","$35,598.00 ","$13,300.00 ", $-   ,"$1,993.00 ","$73,591.00 ","$7,001.00 ","$78,267.00 ","$6,574.00 ","$66,848.00 ","$18,952.00 ","$311,658.00 ", High ,1,1,1,1,1,477,1
CLVWVTNJDU,"$318,996.00 ","$1,797,975.00 ","$3,450,952.00 ","$6,959.00 ","$29,554.00 ","$10,358.00 ", $-   , $-   ,"$67,798.00 ","$24,734.00 ","$64,936.00 ","$5,999.00 ","$63,959.00 ","$15,699.00 ","$289,996.00 ", No ,1,1,1,1,1,562,0
CLX47TVHR4,"$9,089.00 ","$5,050.00 ","$36,356.00 ",$376.00 ,"$2,247.00 ",$836.00 , $-   ,$278.00 ,"$1,437.00 ",$215.00 ,$828.00 , $-   ,"$3,630.00 ",$252.00 ,"$10,099.00 ", Low ,1,0,0,1,0,559,0
CLX6U5VVST, $-   ,"$59,602.00 ","$99,336.00 ", $-   , $-   , $-   , $-   , $-   ,"$1,098.00 ",$153.00 ,"$1,357.00 ", $-   ,"$13,475.00 ",$473.00 ,"$16,556.00 ", No ,1,0,0,1,0,575,0
CLYL3W5XMK,"$95,443.00 ","$242,945.00 ","$78,089.00 ","$4,847.00 ", $-   ,"$3,513.00 ", $-   , $-   ,"$28,831.00 ","$7,347.00 ", $-   ,"$2,895.00 ","$32,340.00 ","$6,993.00 ","$86,766.00 ", No ,1,0,0,1,1,609,0
CLYW8W50MT,"$165,547.00 ","$707,336.00 ","$391,292.00 ","$11,250.00 ","$5,251.00 ","$19,829.00 ", $-   ,"$10,144.00 ","$21,667.00 ","$10,049.00 ", $-   ,"$8,684.00 ","$53,142.00 ","$10,481.00 ","$150,497.00 ", High ,1,0,0,1,0,596,0
CM2CBROFA6, $-   ,"$6,300.00 ","$10,192.00 ", $-   , $-   , $-   , $-   , $-   ,"$1,205.00 ",$127.00 , $-   , $-   , $-   ,$521.00 ,"$1,853.00 ", No ,1,0,0,1,0,677,0
CM36GWOUJY,"$5,461.00 ","$3,823.00 ","$26,759.00 ",$241.00 , $-   ,$946.00 , $-   ,$331.00 ,"$1,281.00 ",$130.00 , $-   , $-   ,"$2,255.00 ",$277.00 ,"$5,461.00 ", Low ,1,0,0,1,0,632,0
CM5A5ZN8NB,"$208,803.00 ","$656,238.00 ","$1,894,142.00 ","$13,139.00 ", $-   ,"$24,401.00 ", $-   , $-   ,"$20,517.00 ","$7,202.00 ", $-   ,"$10,621.00 ","$60,447.00 ","$12,818.00 ","$149,145.00 ", No ,1,1,0,1,0,624,1
CM5HZZUZ4B,"$172,700.00 ","$316,617.00 ","$446,143.00 ","$16,042.00 ","$9,014.00 ","$34,184.00 ", $-   , $-   ,"$37,031.00 ","$17,146.00 ", $-   ,"$12,437.00 ", $-   ,"$18,063.00 ","$143,917.00 ", No ,1,0,0,1,0,643,0
CM7OYI7QI7,"$4,134.00 ",$591.00 , $-   ,$37.00 ,$136.00 ,"$1,701.00 ", $-   , $-   ,$253.00 , $-   , $-   , $-   ,"$3,779.00 ", $-   ,"$5,906.00 ", No ,0,0,0,1,0,678,0
CM81JTV6BK,"$16,112.00 ","$152,329.00 ","$5,859.00 ",$185.00 , $-   ,"$2,832.00 ", $-   ,$184.00 ,"$2,424.00 ","$1,725.00 ", $-   ,$99.00 ,"$6,289.00 ",$909.00 ,"$14,647.00 ", Low ,1,0,0,1,0,607,0
CM8AUQN1H0,"$403,087.00 ","$503,859.00 ","$2,015,436.00 ","$32,612.00 ","$9,490.00 ","$36,623.00 ", $-   , $-   ,"$39,157.00 ","$11,181.00 ","$50,881.00 ","$15,722.00 ","$121,191.00 ","$19,049.00 ","$335,906.00 ", No ,1,1,0,1,0,614,0
CMADHI95FD,"$185,860.00 ","$1,412,536.00 ","$1,040,816.00 ","$7,797.00 ", $-   ,"$5,944.00 ", $-   ,"$1,705.00 ","$51,332.00 ","$12,577.00 ","$48,122.00 ","$4,848.00 ","$41,869.00 ","$11,666.00 ","$185,860.00 ", High ,1,0,0,1,1,551,1
CMAF6UCLON,"$17,013.00 ","$17,013.00 ","$234,397.00 ","$1,223.00 ", $-   ,"$4,162.00 ", $-   ,"$1,504.00 ","$5,264.00 ","$1,358.00 ","$4,113.00 ", $-   , $-   ,"$1,279.00 ","$18,903.00 ", High ,1,0,0,1,0,464,0
CMAKBA5TUB,"$114,715.00 ","$57,358.00 ","$504,746.00 ","$12,951.00 ", $-   ,"$26,085.00 ", $-   , $-   ,"$7,558.00 ","$5,297.00 ", $-   ,"$2,649.00 ","$56,974.00 ","$3,201.00 ","$114,715.00 ", No ,1,0,0,1,0,570,1
CMET6VL5JM,"$59,514.00 ","$136,882.00 ","$482,063.00 ","$1,035.00 ","$10,909.00 ","$2,941.00 ", $-   ,$940.00 ,"$19,359.00 ","$3,044.00 ", $-   ,"$2,422.00 ","$13,032.00 ","$5,832.00 ","$59,514.00 ", Low ,1,0,0,1,1,561,0
CMFGUDSB22,"$73,060.00 ","$862,108.00 ","$29,224.00 ","$3,759.00 ", $-   ,"$8,010.00 ", $-   ,$604.00 ,"$9,873.00 ","$6,860.00 ","$16,815.00 ",$407.00 ,"$22,988.00 ","$3,744.00 ","$73,060.00 ", Low ,1,0,0,1,0,655,0
CMG8AXG0VO,"$99,921.00 ","$228,390.00 ","$656,622.00 ","$3,102.00 ", $-   ,"$12,542.00 ", $-   , $-   ,"$13,333.00 ","$2,735.00 ", $-   ,"$5,509.00 ","$27,504.00 ","$6,647.00 ","$71,372.00 ", No ,1,0,0,1,0,621,0
CMG9U619AE,"$76,768.00 ","$179,126.00 ","$588,558.00 ","$3,378.00 ","$3,198.00 ","$12,221.00 ", $-   ,"$6,797.00 ","$12,318.00 ","$1,547.00 ", $-   ,"$5,308.00 ", $-   ,"$6,412.00 ","$51,179.00 ", High ,1,0,0,1,0,564,0
CMHKDEKDOE, $-   ,"$1,903.00 ","$27,190.00 ", $-   , $-   , $-   , $-   , $-   ,$911.00 ,$104.00 ,"$1,263.00 ", $-   , $-   ,$441.00 ,"$2,719.00 ", No ,1,0,0,1,0,672,0
CMI1TMONJ8,"$233,016.00 ","$332,880.00 ","$665,760.00 ","$10,727.00 ","$5,129.00 ","$19,496.00 ", $-   ,"$8,190.00 ","$20,261.00 ","$7,148.00 ", $-   ,"$8,532.00 ","$76,671.00 ","$10,286.00 ","$166,440.00 ", High ,1,0,0,1,0,633,0
CMIN2KGQT6,"$398,023.00 ","$995,058.00 ","$2,089,622.00 ","$22,288.00 ", $-   ,"$40,610.00 ", $-   , $-   ,"$38,561.00 ","$15,914.00 ","$50,270.00 ","$14,238.00 ","$131,146.00 ","$18,659.00 ","$331,686.00 ", No ,1,1,0,1,0,657,0
CMJC3VSYR4,"$77,055.00 ","$107,877.00 ","$130,994.00 ","$6,800.00 ", $-   ,"$20,992.00 ", $-   ,"$6,263.00 ","$3,891.00 ",$635.00 ,"$10,795.00 ","$1,562.00 ","$24,246.00 ","$1,871.00 ","$77,055.00 ", High ,1,0,1,1,0,575,1
CMJUXIGQPB,"$263,334.00 ","$614,446.00 ","$719,780.00 ","$11,400.00 ","$4,727.00 ","$17,912.00 ", $-   , $-   ,"$22,581.00 ","$8,826.00 ","$25,388.00 ","$7,191.00 ","$68,123.00 ","$9,408.00 ","$175,556.00 ", No ,1,0,0,1,0,647,0
CMLWZJEE17,"$127,988.00 ","$477,047.00 ","$1,733,660.00 ","$9,752.00 ", $-   ,"$15,255.00 ", $-   , $-   ,"$16,676.00 ","$7,726.00 ", $-   ,"$6,699.00 ","$52,198.00 ","$8,047.00 ","$116,353.00 ", No ,1,0,0,1,0,522,0
CMM616MIDG,"$50,906.00 ","$86,540.00 ","$330,889.00 ","$3,930.00 ","$5,102.00 ","$15,576.00 ", $-   , $-   ,"$5,635.00 ","$1,400.00 ","$14,599.00 ","$2,114.00 ", $-   ,"$2,550.00 ","$50,906.00 ", No ,1,1,0,1,0,600,0
CMNPT8ZFCY,"$12,004.00 ","$106,836.00 ","$4,802.00 ",$326.00 , $-   ,"$2,947.00 ", $-   , $-   ,"$1,950.00 ",$711.00 ,"$4,856.00 ",$132.00 , $-   ,"$1,082.00 ","$12,004.00 ", No ,1,0,0,1,0,599,1
CMNWAG4FXG,"$33,308.00 ","$233,156.00 ","$105,980.00 ","$1,980.00 ", $-   ,"$2,596.00 ", $-   , $-   ,"$16,116.00 ","$2,217.00 ", $-   ,"$2,160.00 ", $-   ,"$5,211.00 ","$30,280.00 ", No ,1,0,0,1,1,663,0
CMOMYAX3PK,"$48,768.00 ","$764,037.00 ","$10,837.00 ","$1,039.00 ", $-   ,"$10,675.00 ", $-   , $-   ,"$9,503.00 ","$8,726.00 ", $-   ,$420.00 ,"$20,264.00 ","$3,560.00 ","$54,187.00 ", No ,1,0,0,1,0,655,0
CMP8R1EMLD,"$11,645.00 ","$3,494.00 ","$22,126.00 ",$348.00 , $-   ,"$3,271.00 ", $-   , $-   ,"$3,499.00 ",$305.00 ,"$3,225.00 ", $-   , $-   ,$997.00 ,"$11,645.00 ", No ,1,0,0,1,0,610,0
CMQDPAG2Y2,"$131,299.00 ","$131,299.00 ","$1,432,356.00 ","$8,523.00 ", $-   ,"$17,636.00 ", $-   , $-   ,"$16,511.00 ","$10,563.00 ", $-   ,"$6,658.00 ","$51,450.00 ","$8,022.00 ","$119,363.00 ", No ,1,0,0,1,0,536,0
CMRX5JMLAR,"$188,257.00 ","$363,066.00 ","$430,301.00 ","$10,162.00 ","$7,004.00 ","$26,248.00 ", $-   , $-   ,"$23,624.00 ","$6,183.00 ","$37,575.00 ","$9,678.00 ", $-   ,"$13,995.00 ","$134,469.00 ", No ,1,1,1,1,0,637,1
CMTSZKRZ5H,"$288,302.00 ","$967,871.00 ","$2,924,206.00 ","$11,647.00 ","$6,641.00 ","$24,885.00 ", $-   ,"$14,471.00 ","$30,885.00 ","$5,175.00 ","$35,581.00 ","$10,993.00 ","$52,492.00 ","$13,160.00 ","$205,930.00 ", High ,1,1,1,1,0,528,0
CMTZJ1U876,"$202,452.00 ","$364,414.00 ","$1,376,674.00 ","$6,576.00 ","$3,849.00 ","$20,890.00 ", $-   ,"$7,430.00 ","$17,943.00 ","$5,244.00 ", $-   ,"$6,401.00 ","$58,947.00 ","$7,688.00 ","$134,968.00 ", High ,1,1,0,1,0,527,1
CMUT3XJO72,"$80,891.00 ","$889,801.00 ","$64,713.00 ","$1,686.00 ", $-   ,"$9,687.00 ", $-   , $-   ,"$12,751.00 ","$14,746.00 ", $-   ,$528.00 ,"$37,065.00 ","$4,428.00 ","$80,891.00 ", No ,1,0,0,1,0,607,0
CMVAFHRP07,"$21,411.00 ","$267,638.00 ","$38,540.00 ",$638.00 , $-   ,"$3,817.00 ", $-   ,$200.00 ,"$3,534.00 ","$3,247.00 ", $-   ,$156.00 ,"$8,491.00 ","$1,328.00 ","$21,411.00 ", Low ,1,0,0,1,0,643,0
CMWUMRVXWL,"$19,722.00 ","$1,793.00 ", $-   ,$271.00 ,$490.00 ,"$6,532.00 ", $-   , $-   ,"$1,014.00 ", $-   , $-   , $-   ,"$9,622.00 ", $-   ,"$17,929.00 ", No ,0,0,0,1,0,615,0
CMX6Q26CRJ,"$111,234.00 ","$141,571.00 ","$171,907.00 ","$5,315.00 ","$6,463.00 ","$19,741.00 ", $-   ,"$11,239.00 ","$6,015.00 ","$1,395.00 ","$18,552.00 ","$2,687.00 ","$26,488.00 ","$3,227.00 ","$101,122.00 ", High ,1,0,0,1,0,626,0
CN1V5NORB2,"$473,959.00 ","$1,218,751.00 ","$1,354,168.00 ","$17,454.00 ", $-   ,"$47,750.00 ", $-   , $-   ,"$41,416.00 ","$9,576.00 ","$53,912.00 ","$16,658.00 ","$131,793.00 ","$19,983.00 ","$338,542.00 ", No ,1,0,1,1,0,800,0
CN37BF76H2,"$178,893.00 ","$1,556,369.00 ","$2,969,624.00 ","$5,104.00 ","$21,882.00 ","$5,894.00 ", $-   ,"$1,798.00 ","$50,279.00 ","$5,966.00 ","$48,122.00 ","$4,443.00 ","$23,759.00 ","$11,646.00 ","$178,893.00 ", High ,1,1,1,1,1,488,1
CN383X0BHI,"$9,805.00 ","$8,170.00 ", $-   ,$49.00 , $-   ,"$8,317.00 ", $-   , $-   ,$794.00 , $-   , $-   , $-   ,"$7,181.00 ", $-   ,"$16,341.00 ", No ,0,0,0,1,0,664,0
CN3GK0NCOJ,"$402,919.00 ","$374,139.00 ","$2,129,713.00 ","$26,164.00 ", $-   ,"$43,343.00 ", $-   ,"$17,662.00 ","$39,627.00 ","$16,062.00 ", $-   ,"$14,591.00 ","$111,178.00 ","$19,172.00 ","$287,799.00 ", High ,1,1,0,1,0,563,1
CN42FLFVYE,"$11,706.00 ","$11,706.00 ","$30,727.00 ","$1,604.00 ", $-   ,"$3,356.00 ", $-   , $-   ,"$4,733.00 ",$616.00 ,"$3,299.00 ", $-   , $-   ,"$1,024.00 ","$14,632.00 ", No ,1,0,0,1,0,663,1
CN4LHRE7KA,"$230,630.00 ","$514,483.00 ","$1,383,782.00 ","$8,626.00 ", $-   ,"$27,699.00 ", $-   , $-   ,"$20,969.00 ","$9,765.00 ","$27,356.00 ","$7,749.00 ","$65,110.00 ","$10,134.00 ","$177,408.00 ", No ,1,0,0,1,0,627,0
CN7OAFZIEV,"$63,931.00 ","$671,276.00 ","$63,931.00 ","$1,705.00 ", $-   ,"$8,986.00 ", $-   ,$714.00 ,"$9,080.00 ","$5,240.00 ","$15,386.00 ",$340.00 ,"$19,058.00 ","$3,422.00 ","$63,931.00 ", Low ,1,0,1,1,0,616,0
CN8RFJNEZQ,"$275,408.00 ","$1,904,908.00 ","$4,452,436.00 ","$7,040.00 ","$29,543.00 ","$10,465.00 ", $-   ,"$2,183.00 ","$53,170.00 ","$3,362.00 ","$64,954.00 ","$5,452.00 ","$37,626.00 ","$15,712.00 ","$229,507.00 ", High ,1,1,1,1,1,557,0
CN92BGL65R,"$31,687.00 ","$389,750.00 ","$63,374.00 ","$1,096.00 ", $-   ,"$5,917.00 ", $-   , $-   ,"$6,971.00 ","$3,706.00 ", $-   ,$297.00 ,"$10,991.00 ","$2,709.00 ","$31,687.00 ", No ,1,0,0,1,0,644,0
CN95813JLH,"$91,298.00 ","$100,428.00 ","$666,475.00 ","$13,913.00 ","$5,106.00 ","$15,457.00 ", $-   , $-   ,"$5,867.00 ","$2,410.00 ","$14,538.00 ","$1,755.00 ","$29,724.00 ","$2,528.00 ","$91,298.00 ", No ,1,0,0,1,0,588,0
CN9VBUS6UE,"$25,842.00 ","$146,436.00 ","$45,941.00 ",$222.00 , $-   ,"$4,552.00 ", $-   , $-   ,"$4,910.00 ",$964.00 ,"$9,239.00 ",$240.00 ,"$6,532.00 ","$2,054.00 ","$28,713.00 ", No ,1,0,0,1,0,605,0
CN9VMW5PCQ,"$181,639.00 ","$544,916.00 ","$1,634,749.00 ","$10,144.00 ","$6,055.00 ","$22,942.00 ", $-   , $-   ,"$24,239.00 ","$3,094.00 ", $-   ,"$10,090.00 ","$41,043.00 ","$12,135.00 ","$129,742.00 ", No ,1,1,0,1,0,616,0
CNBAQ6EGV0,"$20,846.00 ","$268,679.00 ","$23,162.00 ","$1,302.00 ", $-   ,"$7,125.00 ",$28.00 ,$529.00 ,"$7,107.00 ","$4,124.00 ", $-   ,$286.00 , $-   ,"$2,661.00 ","$23,162.00 ", Low ,1,0,0,1,0,584,0
CNCDAZBA8R,"$21,596.00 ","$2,160.00 ","$60,469.00 ",$355.00 , $-   ,"$3,337.00 ", $-   , $-   ,"$3,949.00 ",$411.00 ,"$3,241.00 ", $-   ,"$9,295.00 ","$1,008.00 ","$21,596.00 ", No ,1,0,0,1,0,624,0
CNCTUZC0Z3,"$42,650.00 ","$263,656.00 ","$42,650.00 ","$1,641.00 ", $-   ,"$9,403.00 ", $-   ,$840.00 ,"$13,215.00 ","$8,823.00 ", $-   ,$516.00 , $-   ,"$4,335.00 ","$38,773.00 ", Low ,1,0,0,1,0,614,0
CNDML2DDXO,"$130,724.00 ","$163,406.00 ","$1,329,031.00 ","$11,558.00 ", $-   ,"$33,776.00 ", $-   , $-   ,"$27,820.00 ","$11,213.00 ", $-   ,"$11,170.00 ", $-   ,"$13,400.00 ","$108,937.00 ", No ,1,1,0,1,0,551,0
CNDS1NDKU3,"$15,619.00 ","$123,531.00 ","$5,680.00 ",$303.00 , $-   ,"$2,588.00 ", $-   , $-   ,"$2,136.00 ",$498.00 ,"$4,537.00 ",$120.00 ,"$3,013.00 ","$1,004.00 ","$14,199.00 ", No ,1,0,0,1,0,625,0
CNF3DAQ3P5,"$128,017.00 ","$256,034.00 ","$1,075,343.00 ","$7,793.00 ", $-   ,"$29,514.00 ", $-   , $-   ,"$10,093.00 ","$1,770.00 ", $-   ,"$4,084.00 ","$69,881.00 ","$4,882.00 ","$128,017.00 ", No ,1,1,0,1,0,575,1
CNJQ9PNST7,"$140,740.00 ","$76,767.00 ","$933,998.00 ","$15,947.00 ","$7,011.00 ","$21,152.00 ", $-   , $-   ,"$7,613.00 ","$3,582.00 ", $-   ,"$2,910.00 ","$66,238.00 ","$3,492.00 ","$127,945.00 ", No ,1,0,0,1,0,578,0
CNLODW1Q8Y,"$53,192.00 ","$67,698.00 ","$130,561.00 ","$4,450.00 ","$3,945.00 ","$12,016.00 ", $-   ,"$6,505.00 ","$3,907.00 ","$1,232.00 ", $-   ,"$1,508.00 ","$12,821.00 ","$1,972.00 ","$48,356.00 ", High ,1,0,0,1,0,645,0
CNMOAEYHTH,"$71,729.00 ","$78,902.00 ","$236,706.00 ","$11,790.00 ", $-   ,"$17,435.00 ", $-   , $-   ,"$5,920.00 ","$2,560.00 ", $-   ,"$2,375.00 ","$28,795.00 ","$2,854.00 ","$71,729.00 ", No ,1,0,0,1,0,635,0
CNO7WCHLI1,"$117,996.00 ","$372,141.00 ","$190,609.00 ","$4,668.00 ","$2,880.00 ","$10,911.00 ", $-   , $-   ,"$12,449.00 ","$5,632.00 ", $-   ,"$4,374.00 ","$44,139.00 ","$5,713.00 ","$90,766.00 ", No ,1,0,0,1,0,639,0
CNOUG19DGU,"$33,049.00 ","$409,808.00 ","$3,305.00 ",$968.00 , $-   ,"$3,605.00 ", $-   ,$345.00 ,"$4,402.00 ","$3,591.00 ","$7,509.00 ",$179.00 ,"$10,788.00 ","$1,662.00 ","$33,049.00 ", Low ,1,0,0,1,0,686,0
CNSBXQTGXV,"$78,255.00 ","$46,953.00 ","$735,597.00 ","$5,211.00 ","$4,112.00 ","$12,464.00 ", $-   ,"$8,042.00 ","$4,253.00 ","$1,959.00 ","$11,777.00 ","$1,704.00 ","$26,681.00 ","$2,052.00 ","$78,255.00 ", High ,1,0,0,1,0,495,0
CNTFX38XSI,"$105,534.00 ","$1,034,233.00 ","$1,245,301.00 ","$5,219.00 ", $-   ,"$4,976.00 ", $-   ,"$1,564.00 ","$37,752.00 ","$4,740.00 ", $-   ,"$4,047.00 ","$37,503.00 ","$9,733.00 ","$105,534.00 ", High ,1,1,0,1,1,516,1
CNVJUAYKU1,"$45,835.00 ","$9,167.00 ","$242,926.00 ","$5,994.00 ","$3,234.00 ","$9,742.00 ", $-   , $-   ,"$3,779.00 ","$1,125.00 ", $-   ,"$1,344.00 ","$18,994.00 ","$1,623.00 ","$45,835.00 ", No ,1,0,0,1,0,562,0
CNX3I9QOCZ,"$502,583.00 ","$963,284.00 ","$1,088,929.00 ","$24,957.00 ", $-   ,"$30,553.00 ", $-   ,"$15,137.00 ","$40,654.00 ","$19,776.00 ","$43,008.00 ","$12,181.00 ","$216,557.00 ","$15,996.00 ","$418,819.00 ", High ,1,0,1,1,0,603,1
CNYSJ7QHOL,"$202,932.00 ","$930,105.00 ","$2,942,514.00 ","$5,424.00 ","$19,769.00 ","$6,907.00 ", $-   , $-   ,"$41,064.00 ","$5,051.00 ","$43,503.00 ","$3,287.00 ","$33,561.00 ","$10,544.00 ","$169,110.00 ", No ,1,1,0,1,1,513,0
CNZDY0X0HY,"$168,125.00 ","$252,187.00 ","$1,162,863.00 ","$18,415.00 ","$7,703.00 ","$29,130.00 ", $-   ,"$15,525.00 ","$31,917.00 ","$9,260.00 ", $-   ,"$12,802.00 ", $-   ,"$15,352.00 ","$140,104.00 ", High ,1,0,0,1,0,575,0
CO8XLXXSDY,"$108,880.00 ","$108,880.00 ","$642,392.00 ","$10,280.00 ","$7,652.00 ","$23,584.00 ", $-   , $-   ,"$7,889.00 ","$4,097.00 ", $-   ,"$2,908.00 ","$48,656.00 ","$3,814.00 ","$108,880.00 ", No ,1,0,0,1,0,596,0
COBPI8XRHG,"$16,092.00 ","$16,092.00 ","$395,148.00 ",$392.00 ,"$4,776.00 ","$1,809.00 ", $-   ,$722.00 ,"$2,221.00 ",$302.00 , $-   , $-   ,"$7,111.00 ",$547.00 ,"$17,880.00 ", Low ,1,0,0,1,0,382,1
COC0XHDXWY,"$73,423.00 ","$241,247.00 ","$624,096.00 ","$7,647.00 ", $-   ,"$12,874.00 ", $-   , $-   ,"$16,434.00 ","$4,400.00 ", $-   ,"$4,254.00 ", $-   ,"$6,836.00 ","$52,445.00 ", No ,1,0,0,1,0,564,0
CODTL2XF09,"$26,956.00 ","$12,252.00 ","$502,352.00 ","$1,163.00 ", $-   ,"$3,606.00 ", $-   ,"$1,194.00 ","$5,092.00 ","$1,029.00 ", $-   , $-   ,"$11,329.00 ","$1,092.00 ","$24,505.00 ", High ,1,0,0,1,0,420,0
COENCZOXOC,"$309,710.00 ","$1,032,368.00 ","$1,471,124.00 ","$11,393.00 ","$9,600.00 ","$36,463.00 ", $-   , $-   ,"$34,557.00 ","$8,613.00 ","$51,840.00 ","$16,019.00 ","$70,463.00 ","$19,144.00 ","$258,092.00 ", No ,1,1,1,1,0,630,0
COFQTJ8DRA,"$180,463.00 ","$257,804.00 ","$837,863.00 ","$6,924.00 ","$3,002.00 ","$11,544.00 ", $-   , $-   ,"$12,736.00 ","$6,647.00 ","$16,159.00 ","$4,992.00 ","$60,886.00 ","$6,012.00 ","$128,902.00 ", No ,1,0,0,1,0,604,0
COGYOWJX8T,"$18,523.00 ","$244,914.00 ","$41,162.00 ",$634.00 , $-   ,"$2,385.00 ", $-   , $-   ,"$2,931.00 ","$1,685.00 ","$4,280.00 ",$108.00 ,"$7,608.00 ",$950.00 ,"$20,581.00 ", No ,1,0,0,1,0,591,0
COHOIPUQJY,"$17,875.00 ","$11,917.00 ","$232,374.00 ",$927.00 , $-   ,"$1,627.00 ", $-   ,$743.00 ,"$2,993.00 ",$693.00 , $-   , $-   ,"$12,384.00 ",$494.00 ,"$19,861.00 ", Low ,1,0,0,1,0,512,0
COI3MBCR09, $-   ,"$11,929.00 ","$22,081.00 ", $-   , $-   , $-   , $-   ,$165.00 ,$208.00 ,$31.00 , $-   , $-   ,"$1,998.00 ",$136.00 ,"$2,538.00 ", Low ,1,0,0,1,0,623,0
COJ8Y0F6NT,"$132,718.00 ","$627,396.00 ","$1,278,922.00 ","$7,493.00 ", $-   ,"$8,866.00 ", $-   ,"$1,727.00 ","$46,571.00 ","$4,352.00 ", $-   ,"$4,573.00 ","$35,027.00 ","$12,044.00 ","$120,653.00 ", High ,1,0,0,1,1,512,1
COKORHC6JP,"$56,326.00 ","$757,834.00 ","$5,120.00 ","$1,529.00 ", $-   ,"$12,427.00 ", $-   , $-   ,"$9,001.00 ","$6,640.00 ","$17,366.00 ",$380.00 , $-   ,"$3,862.00 ","$51,205.00 ", No ,1,0,0,1,0,645,0
COLA3DY6P5,"$202,192.00 ","$974,198.00 ","$330,860.00 ","$10,657.00 ","$38,207.00 ","$11,406.00 ", $-   ,"$3,222.00 ","$78,840.00 ","$13,997.00 ", $-   ,"$7,067.00 ", $-   ,"$20,415.00 ","$183,811.00 ", High ,1,0,0,1,1,631,0
COOEL3G0BF,"$16,619.00 ","$3,693.00 ", $-   ,$317.00 ,$364.00 ,"$4,714.00 ", $-   , $-   ,$744.00 , $-   , $-   , $-   ,"$12,327.00 ", $-   ,"$18,466.00 ", No ,0,0,0,1,0,607,0
COP6FKAJW1,"$89,235.00 ","$1,106,514.00 ","$160,623.00 ","$2,413.00 ", $-   ,"$8,757.00 ", $-   , $-   ,"$10,854.00 ","$12,639.00 ","$18,461.00 ",$487.00 ,"$31,555.00 ","$4,069.00 ","$89,235.00 ", No ,1,0,0,1,0,631,0
COPF3LLVUR,"$81,756.00 ","$133,783.00 ","$282,431.00 ","$6,500.00 ","$3,358.00 ","$12,627.00 ", $-   ,"$6,696.00 ","$11,678.00 ","$3,683.00 ","$17,989.00 ","$5,094.00 ", $-   ,"$6,699.00 ","$74,324.00 ", High ,1,0,0,1,0,615,0
COPLX2HI73,"$343,136.00 ","$1,185,380.00 ","$1,310,156.00 ","$20,526.00 ", $-   ,"$8,744.00 ", $-   ,"$2,600.00 ","$75,165.00 ","$13,929.00 ","$71,727.00 ","$6,022.00 ","$95,868.00 ","$17,361.00 ","$311,942.00 ", High ,1,0,1,1,1,650,0
COPPUFO3OX,"$6,736.00 ","$1,123.00 ", $-   ,$149.00 ,$252.00 ,"$3,472.00 ", $-   , $-   ,$534.00 , $-   , $-   , $-   ,"$6,820.00 ", $-   ,"$11,227.00 ", No ,0,0,0,1,0,658,0
COQCX0L0TE,"$21,958.00 ","$251,521.00 ","$9,981.00 ","$1,446.00 ", $-   ,"$6,299.00 ", $-   , $-   ,"$6,724.00 ","$2,267.00 ", $-   ,$290.00 , $-   ,"$2,936.00 ","$19,962.00 ", No ,1,0,0,1,0,611,0
CORT1EH7VB, $-   ,"$27,524.00 ","$100,088.00 ", $-   , $-   , $-   , $-   ,$808.00 ,"$1,255.00 ",$224.00 , $-   , $-   ,"$22,170.00 ",$565.00 ,"$25,022.00 ", Low ,1,0,0,1,0,487,1
COSIAE9IJG,"$16,383.00 ","$14,335.00 ","$163,832.00 ","$1,013.00 ", $-   ,"$3,082.00 ", $-   ,"$1,053.00 ","$4,084.00 ",$664.00 , $-   , $-   ,"$9,864.00 ",$719.00 ,"$20,479.00 ", High ,1,0,0,1,0,462,0
COTTPMD2Q8,"$134,648.00 ","$220,333.00 ","$514,109.00 ","$9,141.00 ","$6,955.00 ","$24,801.00 ", $-   ,"$12,297.00 ","$6,652.00 ",$999.00 ,"$20,032.00 ","$2,901.00 ","$35,149.00 ","$3,480.00 ","$122,407.00 ", High ,1,0,0,1,0,595,0
COWTHKY7RR,"$69,502.00 ","$158,861.00 ","$253,184.00 ","$6,847.00 ", $-   ,"$15,732.00 ", $-   , $-   ,"$11,150.00 ","$4,367.00 ", $-   ,"$5,249.00 ", $-   ,"$6,299.00 ","$49,644.00 ", No ,1,0,0,1,0,621,0
